Unnamed: 0,店舗名,住所,緯度,経度,チェック
1671,香川大学病院店,香川県 木田郡 三木町池戸1750-1 香川大学医学部付属病院,34.293594,134.121765,0
1672,イオンモール綾川店,香川県 綾歌郡 綾川町萱原822-1 イオンモール綾川,34.251804,133.930771,0
1673,イオンモール高松店,香川県 高松市 香西本町1-1 イオンモール高松,34.351009,134.003082,0
1674,高松伏石店,香川県 高松市 伏石町2149-8,34.307049,134.0634,0
1675,高松レインボーロード店,香川県 高松市 伏石町2084-5 ヤマダ電機テックランドNew高松,34.311234,134.060135,0
1676,ゆめタウン高松 東館3階店,香川県 高松市 三条町608-1 ゆめタウン高松 東館3階,34.314392,134.046753,0
1677,ゆめタウン高松 1階店,香川県 高松市 三条町中所608-1 ゆめタウン高松,34.317055,134.041534,0
1678,高松サン・フラワー通り店,香川県 高松市 太田下町3010-3,34.303612,134.051773,0
1679,坂出久米店,香川県 坂出市 久米町１-26-1,34.319088,133.85556,0
1680,丸亀マルタス店,香川県 丸亀市 大手町2-4-11 丸亀市市民交流活動センター マルタス,34.289322,133.798706,0
1681,丸亀新田店,香川県 丸亀市 新田町179-3,34.269348,133.788101,0
1682,TSUTAYA 宇多津店,香川県 綾歌郡 宇多津町浜3-21-2,34.311615,133.813553,0
1683,松山いよてつ会館ビル店,愛媛県 松山市 大街道3-1-1 いよてつ会館ビル,33.841518,132.770432,0
1684,松山市駅前店,愛媛県 松山市 湊町4-4-1,33.835716,132.764282,0
1685,松山湊町店,愛媛県 松山市 湊町7-1-29,33.835487,132.757553,0
1686,道後温泉駅舎店,愛媛県 松山市 道後町１-10-12,33.850487,132.785172,0
1687,松山はなみずき通り店,愛媛県 松山市 古川北3-7-28,33.810444,132.765457,0
1688,TSUTAYA BOOK STORE 重信店,愛媛県 東温市 野田3-1-13 フジグラン重信,33.795582,132.833282,0
1689,TSUTAYA BOOKSTORE エミフルMASAKI店,愛媛県 伊予郡 松前町筒井850 エミフルMASAKI エミモール2F,33.789639,132.715591,0
1690,松山平田店,愛媛県 松山市 平田町17-2,33.887138,132.7547,0
1691,松山中央店,愛媛県 松山市 中央1-4-12,33.854042,132.753281,0
1692,イオンモール新居浜店,愛媛県 新居浜市 前田町8-8 イオンモール新居浜,33.954357,133.270233,0
1693,西条新田店,愛媛県 西条市 新田141-2,33.928917,133.195221,0
1694,イオンモール今治新都市店,愛媛県 今治市 にぎわい広場1-1,34.044254,132.962463,0
1695,今治鳥生店,愛媛県 今治市 北高下町1-5-13,34.052654,133.013672,0
1696,イオンタウン川之江店,愛媛県 四国中央市 妻鳥町1769 イオンタウン川之江,33.991779,133.572311,0
1697,イオンモール高知1階店,高知県 高知市 秦南町1-4-8 イオンモール高知 1階,33.575348,133.541473,0
1698,イオンモール高知2階店,高知県 高知市 秦南町1-4-8 イオンモール高知 2階,33.575348,133.541473,0
1699,高知 蔦屋書店,高知県 高知市 南御座90-1,33.566494,133.561371,0
1700,高知帯屋町店,高知県 高知市 帯屋町2-2-14 岡村帯屋町ビル,33.560219,133.536774,0
1701,高知あぞの店,高知県 高知市 薊野北町1-9-39,33.578888,133.55394,0
1702,高知知寄店,高知県 高知市 小倉町1-40,33.557663,133.566025,0
1703,高知潮江店,高知県 高知市 潮新町2-13-28,33.548752,133.550735,0
1704,サンリブシティ小倉店,福岡県 北九州市小倉南区 上葛原2-14-１ サンリブシティ小倉,33.839863,130.907883,0
1705,門司港駅店,福岡県 北九州市門司区 西海岸1-5-31,33.94556,130.961975,0
1706,アミュプラザ小倉店,福岡県 北九州市小倉北区 浅野1-1-1 アミュプラザ小倉,33.887192,130.881485,0
1707,小倉京町店,福岡県 北九州市小倉北区 京町2-7-3 ユニバース京町ビル,33.885677,130.881165,0
1708,リバーウォーク北九州デコシティ店,福岡県 北九州市小倉北区 室町1-1-1 リバーウォーク北九州　デコシティ1F,33.885876,130.875244,0
1709,到津の森公園店,福岡県 北九州市小倉北区 上到津4-1-13 到津の森公園,33.87183,130.847336,0
1710,ジ アウトレット北九州店,福岡県 北九州市八幡東区 東田4-1-1 ジ アウトレット北九州,33.874023,130.810654,0
1711,イオンモール八幡東店,福岡県 北九州市八幡東区 東田3-2-102 イオンモール八幡東,33.870262,130.811401,0
1712,黒崎駅店,福岡県 北九州市八幡西区 黒崎3-15-1,33.866615,130.766357,0
1713,折尾駅店,福岡県 北九州市八幡西区 北鷹見町13-17 えきマチ1丁目折尾1階,33.864082,130.713242,0
1714,八幡永犬丸店,福岡県 北九州市八幡西区 永犬丸4-6-27,33.841976,130.733078,0
1715,イオン若松店,福岡県 北九州市若松区 二島1-3-1 イオン若松ショッピングセンター,33.891369,130.74173,0
1716,イオンなかま店,福岡県 中間市 上蓮花寺1-1-2 イオンなかま,33.823483,130.723572,0
1717,天神VIORO店,福岡県 福岡市中央区 天神2-10-3 天神VIORO,33.589458,130.398575,0
1718,福岡パルコ店,福岡県 福岡市中央区 天神2-11-1 福岡パルコ新館,33.59042,130.398895,0
1719,天神ソラリアステージ店,福岡県 福岡市中央区 天神2-11-3 ソラリアステージ,33.59042,130.398895,0
1720,西鉄天神高速バスターミナル店,福岡県 福岡市中央区 天神2-1-1 ソラリアターミナルビル　3階,33.587925,130.400894,0
1721,天神ソラリアプラザ地下1階店,福岡県 福岡市中央区 天神2-2-43 ソラリアプラザ,33.589344,130.398727,0
1722,ミーナ天神店,福岡県 福岡市中央区 天神4-3-8 ミーナ天神,33.592609,130.398712,0
1723,天神地下街店,福岡県 福岡市中央区 天神2丁目地下０号 天神地下街,33.58818143,130.4011526,0
1724,天神南渡辺通り店,福岡県 福岡市中央区 渡辺通4-9-18 福酒ビル,33.58744,130.401367,0
1725,福岡赤坂門店,福岡県 福岡市中央区 大名2-4-22 新日本ビル 1F,33.58868,130.390823,0
1726,天神西通り店,福岡県 福岡市中央区 大名1-13-25,33.587917,130.39679,0
1727,六本松 蔦屋書店,福岡県 福岡市中央区 六本松4-2-1,33.576515,130.378067,0
1728,福岡大濠公園店,福岡県 福岡市中央区 大濠公園1-8,33.589401,130.373947,0
1729,マークイズ福岡ももち店,福岡県 福岡市中央区 地行浜2-2-1 マークイズ福岡ももち,33.594341,130.362411,0
1730,TSUTAYA マークイズ 福岡ももち店,福岡県 福岡市中央区 地行浜2-2-1 マークイズ福岡ももち,33.594341,130.362411,0
1731,IWATAYA本店新館店,福岡県 福岡市中央区 天神2-5-35 岩田屋本店新館,33.588985,130.396927,0
1732,福岡新宮店,福岡県 糟屋郡 新宮町中央駅前2-5-15,33.709198,130.454987,0
1733,ABURAYAMA FUKUOKA店,福岡県 福岡市南区 柏原710-2 ABURAYAMA FUKUOKA,33.51199,130.380661,0
1734,イオンモール福岡店,福岡県 糟屋郡 粕屋町酒殿老ノ木192-1,33.596455,130.480286,0
1735,福岡古賀店,福岡県 古賀市 美明3-5-12,33.719326,130.462845,0
1736,イオンモール福津店,福岡県 福津市 日蒔野6-16-1 イオンモール福津,33.753025,130.492828,0
1737,宗像店,福岡県 宗像市 原町古森141-1,33.782639,130.557083,0
1738,福岡空港国内線ターミナル3階店,福岡県 福岡市博多区 下臼井767-1 福岡空港国内線ターミナルビル,33.597618,130.444122,0
1739,博多駅前ビジネスセンター店,福岡県 福岡市博多区 博多駅前3-25-21 博多駅前ビジネスセンター,33.589596,130.417175,0
1740,ザ・ブラッサム博多プレミア店,福岡県 福岡市博多区 博多駅前2-8-12 THE BLOSSOM HAKATA Premier,33.590141,130.413834,0
1741,福岡朝日ビル店,福岡県 福岡市博多区 博多駅前2-1-1 福岡朝日ビル 1F,33.59063,130.418579,0
1742,アミュプラザ博多 3階店,福岡県 福岡市博多区 博多駅中央街1-1 アミュプラザ博多 3F,33.58999459,130.4206406,0
1743,ＫＩＴＴＥ博多店,福岡県 福岡市博多区 博多駅中央街9-1,33.58884,130.419357,0
1744,JRJP博多ビル店,福岡県 福岡市博多区 博多駅中央街8-1,33.589069,130.418991,0
1745,オリエンタルホテル福岡博多ステーション店,福岡県 福岡市博多区 博多駅中央街4-23 オリエンタルホテル福岡博多ステーション 1F,33.590565,130.421951,0
1746,アミュプラザ博多 2階店,福岡県 福岡市博多区 博多駅中央街1-1 アミュプラザ博多 2F,33.589912,130.420395,0
1747,都ホテル 博多店,福岡県 福岡市博多区 博多駅東2-1-1 都ホテル 博多1階,33.589905,130.422638,0
1748,キャナルシティ博多店,福岡県 福岡市博多区 住吉1-2-22 キャナルシティＯＰＡ B1F,33.589966,130.411606,0
1749,博多千代県庁口店,福岡県 福岡市博多区 千代1-21-42,33.601837,130.416977,0
1750,ボックスタウン箱崎店,福岡県 福岡市東区 箱崎4-6-20 ボックスタウン箱崎,33.619377,130.41777,0
1751,ゆめタウン博多店,福岡県 福岡市東区 東浜1-1-1 ゆめタウン博多,33.61153,130.412064,0
1752,福岡空港国際線ターミナル店,福岡県 福岡市博多区 青木739,33.587345,130.447281,0
1753,博多の森店,福岡県 福岡市博多区 東平尾1-71-9,33.589798,130.456314,0
1754,ららぽーと福岡店,福岡県 福岡市博多区 那珂6-23-1 ららぽーと福岡,33.564976,130.43869,0
1755,福岡香椎店,福岡県 福岡市東区 香椎駅東3-30-11,33.662968,130.451294,0
1756,イオンモール香椎浜店,福岡県 福岡市東区 香椎浜3-12-1 イオンモール香椎浜,33.657017,130.429855,0
1757,福岡大学病院店,福岡県 福岡市城南区 七隈7-45-1 福岡大学病院新館,33.546318,130.358902,0
1758,福岡次郎丸店,福岡県 福岡市早良区 次郎丸2-10-10,33.552872,130.328781,0
1759,西鉄大橋駅店,福岡県 福岡市南区 大橋1-5-1,33.559036,130.42688,0
1760,パセオ野間大池店,福岡県 福岡市南区 柳河内1-2-1 パセオ野間大池,33.553532,130.407181,0
1761,福岡春日店,福岡県 春日市 春日6-14,33.518223,130.469376,0
1762,福岡星見ヶ丘店,福岡県 春日市 星見ヶ丘5-250-2,33.506207,130.450836,0
1763,イオンモール筑紫野店,福岡県 筑紫野市 立明寺434-1 イオンモール筑紫野,33.480873,130.524292,0
1764,太宰府天満宮表参道店,福岡県 太宰府市 宰府3-2-43,33.519581,130.533371,0
1765,太宰府向佐野店,福岡県 太宰府市 向佐野1-10-20,33.509483,130.494934,0
1766,マリノアシティ福岡・ピアウォーク店,福岡県 福岡市西区 小戸2-13-16 マリノアシティ福岡,33.594707,130.320267,0
1767,ウエストコート姪浜店,福岡県 福岡市西区 内浜1-7-7,33.581188,130.32254,0
1768,木の葉モール橋本店,福岡県 福岡市西区 橋本2-27-2 木の葉モール橋本,33.55592,130.321625,0
1769,福岡周船寺店,福岡県 福岡市西区 北原2-4-6,33.578281,130.25708,0
1770,イオンモール福岡伊都店,福岡県 福岡市西区 北原1-2-1 イオンモール福岡伊都,33.577957,130.259354,0
1771,九大伊都 蔦屋書店,福岡県 福岡市西区 九大新町5-1 いとLab＋,33.594421,130.229996,0
1772,ゆめタウン飯塚店,福岡県 飯塚市 菰田西3-6-1 ゆめタウン飯塚1階,33.63187,130.685364,0
1773,イオンモール直方店,福岡県 直方市 湯野原2-1-1,33.76894,130.749512,0
1774,ゆめタウン行橋店,福岡県 行橋市 西宮市3-8-1 ゆめタウン行橋,33.721012,130.967834,0
1775,久留米東櫛原店,福岡県 久留米市 東櫛原町413-1,33.325916,130.521729,0
1776,西鉄久留米駅店,福岡県 久留米市 東町上天神田316-2 エマックス・クルメ,33.312023,130.520782,0
1777,久留米上津バイパス店,福岡県 久留米市 野伏間1-7-25,33.285419,130.511047,0
1778,筑後店,福岡県 筑後市 前津31-1,33.226082,130.513794,0
1779,イオンモール大牟田店,福岡県 大牟田市 岬町3-4 イオンモール大牟田,33.030472,130.427765,0
1780,ゆめタウン大牟田店,福岡県 大牟田市 旭町2-28 ゆめタウン大牟田,33.036034,130.452225,0
1781,ゆめタウン久留米店,福岡県 久留米市 新合川1-2-1 ゆめタウン久留米,33.321095,130.536743,0
1782,佐賀南バイパス店,佐賀県 佐賀市 本庄町袋306-6,33.239628,130.29895,0
1783,佐賀大学通り店,佐賀県 佐賀市 与賀町70-1 TSUTAYA積文館書店 佐大通り店,33.247746,130.292328,0
1784,鳥栖プレミアム・アウトレット店,佐賀県 鳥栖市 弥生が丘8-1 鳥栖プレミアム・アウトレット,33.406254,130.511795,0
1785,TSUTAYA 鳥栖店,佐賀県 鳥栖市 本鳥栖町537-1,33.377193,130.517654,0
1786,鳥栖蔵上町店,佐賀県 鳥栖市 蔵上町662-5,33.375893,130.498413,0
1787,基山パーキングエリア（上り線）店,佐賀県 三養基郡 基山町小倉2097-1 基山パーキングエリア（上り線）,33.440655,130.5298,0
1788,蔦屋書店 武雄市図書館店,佐賀県 武雄市 武雄町武雄5304-1,33.188904,130.023087,0
1789,佐賀武雄店,佐賀県 武雄市 武雄町昭和277,33.19331,130.027405,0
1790,唐津店,佐賀県 唐津市 和多田西山1-46-1,33.43071,129.981812,0
1791,金立サービスエリア（下り線）店,佐賀県 佐賀市 金立町金立1197-57 金立サービスエリア（下り線）,33.337917,130.306046,0
1792,ゆめタウン佐賀店,佐賀県 佐賀市 兵庫北5-14-1 ゆめタウン佐賀,33.275646,130.308182,0
1793,長崎ゆめタウン夢彩都店,長崎県 長崎市 元船町10-1 ゆめタウン夢彩都,32.74733,129.87117,0
1794,アミュプラザ長崎 新館店,長崎県 長崎市 尾上町1-1 アミュプラザ長崎 新館 5階,32.753613,129.868652,0
1795,長崎 浜町 Ｓ東美店,長崎県 長崎市 浜町1-22 長崎松竹会館,32.74398,129.876923,0
1796,長崎時津店,長崎県 西彼杵郡 時津町浦郷542-2,32.83165,129.847214,0
1797,みらい長崎ココウォーク店,長崎県 長崎市 茂里町1-55 みらい長崎ココウオーク,32.762981,129.864777,0
1798,諫早駅店,長崎県 諫早市 永昌町1-2,32.851757,130.041534,0
1799,長崎空港店,長崎県 大村市 箕島町593 長崎空港ビルディング,32.91518,129.914444,0
1800,長崎大村店,長崎県 大村市 幸町25-32,32.901123,129.951385,0
1801,佐世保四ヶ町店,長崎県 佐世保市 島瀬町7-14 柏田ビル,33.171993,129.720642,0
1802,させぼ五番街店,長崎県 佐世保市 新港町4-10 させぼ五番街,33.163387,129.725281,0
1803,諫早多良見店,長崎県 諫早市 多良見町市布1546-4,32.819763,129.969147,0
1804,熊本駅店,熊本県 熊本市西区 春日3-15-30,32.788967,130.688232,0
1805,アミュプラザくまもと店,熊本県 熊本市西区 春日3-15-26 アミュプラザくまもと,32.788967,130.688232,0
1806,蔦屋書店 熊本三年坂店,熊本県 熊本市中央区 安政町1-2 カリーノ下通 1F,32.802357,130.709671,0
1807,サクラマチ 熊本店,熊本県 熊本市中央区 桜町3-10 SAKURA MACHI Kumamoto,32.800598,130.7043,0
1808,熊本シャワー通り店,熊本県 熊本市中央区 下通2-3-1 エスキュービック,32.798782,130.707611,0
1809,熊本Ｎｅｗ-Ｓ店,熊本県 熊本市中央区 上通町2-2 Ｎｅｗ-Ｓ,32.803276,130.710541,0
1810,イオンモール熊本店,熊本県 上益城郡 嘉島町上島長池2232,32.737942,130.743988,0
1811,熊本インターチェンジ店,熊本県 熊本市東区 神園1-1-6,32.837139,130.778641,0
1812,熊本益城インターチェンジ店,熊本県 熊本市東区 佐土原2-4-160,32.790543,130.779068,0
1813,熊本帯山店,熊本県 熊本市中央区 帯山9-2-5,32.80497,130.760056,0
1814,ゆめタウンはません店,熊本県 熊本市南区 田井島1-2-1 ゆめタウンはません,32.773132,130.723999,0
1815,熊本大江店,熊本県 熊本市中央区 大江3-2-33,32.804131,130.72612,0
